,year,quarter,count,company_code,pub_code,,,,,,,,,
40,2005,1,0,wingsp,sfsddzp,,,,,,,,,
41,2005,2,0,wingsp,sfsddzp,,,,,,,,,
42,2005,3,0,wingsp,sfsddzp,,,,,,,,,
43,2005,4,0,wingsp,sfsddzp,,,,,,,,,
44,2006,1,0,wingsp,sfsddzp,,,,,,,,,
45,2006,2,0,wingsp,sfsddzp,,,,,,,,,
46,2006,3,0,wingsp,sfsddzp,,,,,,,,,
47,2006,4,0,wingsp,sfsddzp,,,,,,,,,
48,2007,1,0,wingsp,sfsddzp,,,,,,,,,
49,2007,2,0,wingsp,sfsddzp,,,,,,,,,
50,2007,3,0,wingsp,sfsddzp,,,,,,,,,
51,2007,4,0,wingsp,sfsddzp,,,,,,,,,
52,2008,1,0,wingsp,sfsddzp,,,,,,,,,
53,2008,2,0,wingsp,sfsddzp,,,,,,,,,
54,2008,3,0,wingsp,sfsddzp,,,,,,,,,
55,2008,4,0,wingsp,sfsddzp,,,,,,,,,
56,2009,1,0,wingsp,sfsddzp,,,,,,,,,
57,2009,2,0,wingsp,sfsddzp,,,,,,,,,
58,2009,3,0,wingsp,sfsddzp,,,,,,,,,
59,2009,4,0,wingsp,sfsddzp,,,,,,,,,
60,2010,1,0,wingsp,sfsddzp,,,,,,,,,
61,2010,2,0,wingsp,sfsddzp,,,,,,,,,
62,2010,3,0,wingsp,sfsddzp,,,,,,,,,
63,2010,4,0,wingsp,sfsddzp,,,,,,,,,
64,2011,1,0,wingsp,sfsddzp,,,,,,,,,
65,2011,2,0,wingsp,sfsddzp,,,,,,,,,
66,2011,3,0,wingsp,sfsddzp,,,,,,,,,
67,2011,4,0,wingsp,sfsddzp,,,,,,,,,
68,2012,1,0,wingsp,sfsddzp,,,,,,,,,
69,2012,2,0,wingsp,sfsddzp,,,,,,,,,
70,2012,3,0,wingsp,sfsddzp,,,,,,,,,
71,2012,4,0,wingsp,sfsddzp,,,,,,,,,
72,2013,1,0,wingsp,sfsddzp,,,,,,,,,
73,2013,2,0,wingsp,sfsddzp,,,,,,,,,
74,2013,3,0,wingsp,sfsddzp,,,,,,,,,
75,2013,4,0,wingsp,sfsddzp,,,,,,,,,
76,2014,1,0,wingsp,sfsddzp,,,,,,,,,
77,2014,2,0,wingsp,sfsddzp,,,,,,,,,
78,2014,3,0,wingsp,sfsddzp,,,,,,,,,
79,2014,4,0,wingsp,sfsddzp,,,,,,,,,
80,2015,1,0,wingsp,sfsddzp,,,,,,,,,
81,2015,2,0,wingsp,sfsddzp,,,,,,,,,
82,2015,3,0,wingsp,sfsddzp,,,,,,,,,
83,2015,4,0,wingsp,sfsddzp,,,,,,,,,
84,2016,1,0,wingsp,sfsddzp,,,,,,,,,
85,2016,2,0,wingsp,sfsddzp,,,,,,,,,
86,2016,3,0,wingsp,sfsddzp,,,,,,,,,
87,2016,4,0,wingsp,sfsddzp,,,,,,,,,
88,2017,1,0,wingsp,sfsddzp,,,,,,,,,
89,2017,2,0,wingsp,sfsddzp,,,,,,,,,
90,2017,3,0,wingsp,sfsddzp,,,,,,,,,
91,2017,4,0,wingsp,sfsddzp,,,,,,,,,
92,2018,1,0,wingsp,sfsddzp,,,,,,,,,
93,2018,2,0,wingsp,sfsddzp,,,,,,,,,
94,2018,3,0,wingsp,sfsddzp,,,,,,,,,
95,2018,4,0,wingsp,sfsddzp,,,,,,,,,
96,2019,1,0,wingsp,sfsddzp,,,,,,,,,
97,2019,2,0,wingsp,sfsddzp,,,,,,,,,
98,2019,3,0,wingsp,sfsddzp,,,,,,,,,
99,2019,4,0,wingsp,sfsddzp,,,,,,,,,
100,2020,1,0,wingsp,sfsddzp,,,,,,,,,
101,2020,2,0,wingsp,sfsddzp,,,,,,,,,
0,1995,1,0,wingsp,sfcordesp,,,,,,,,,
1,1995,2,0,wingsp,sfcordesp,,,,,,,,,
2,1995,3,0,wingsp,sfcordesp,,,,,,,,,
3,1995,4,0,wingsp,sfcordesp,,,,,,,,,
4,1996,1,0,wingsp,sfcordesp,,,,,,,,,
5,1996,2,0,wingsp,sfcordesp,,,,,,,,,
6,1996,3,0,wingsp,sfcordesp,,,,,,,,,
7,1996,4,0,wingsp,sfcordesp,,,,,,,,,
8,1997,1,0,wingsp,sfcordesp,,,,,,,,,
9,1997,2,0,wingsp,sfcordesp,,,,,,,,,
10,1997,3,0,wingsp,sfcordesp,,,,,,,,,
11,1997,4,0,wingsp,sfcordesp,,,,,,,,,
12,1998,1,0,wingsp,sfcordesp,,,,,,,,,
13,1998,2,0,wingsp,sfcordesp,,,,,,,,,
14,1998,3,0,wingsp,sfcordesp,,,,,,,,,
15,1998,4,0,wingsp,sfcordesp,,,,,,,,,
16,1999,1,0,wingsp,sfcordesp,,,,,,,,,
17,1999,2,0,wingsp,sfcordesp,,,,,,,,,
18,1999,3,0,wingsp,sfcordesp,,,,,,,,,
19,1999,4,0,wingsp,sfcordesp,,,,,,,,,
20,2000,1,0,wingsp,sfcordesp,,,,,,,,,
21,2000,2,0,wingsp,sfcordesp,,,,,,,,,
22,2000,3,0,wingsp,sfcordesp,,,,,,,,,
23,2000,4,0,wingsp,sfcordesp,,,,,,,,,
24,2001,1,0,wingsp,sfcordesp,,,,,,,,,
25,2001,2,0,wingsp,sfcordesp,,,,,,,,,
26,2001,3,0,wingsp,sfcordesp,,,,,,,,,
27,2001,4,0,wingsp,sfcordesp,,,,,,,,,
28,2002,1,0,wingsp,sfcordesp,,,,,,,,,
29,2002,2,0,wingsp,sfcordesp,,,,,,,,,
30,2002,3,0,wingsp,sfcordesp,,,,,,,,,
31,2002,4,0,wingsp,sfcordesp,,,,,,,,,
32,2003,1,0,wingsp,sfcordesp,,,,,,,,,
33,2003,2,0,wingsp,sfcordesp,,,,,,,,,
34,2003,3,0,wingsp,sfcordesp,,,,,,,,,
35,2003,4,0,wingsp,sfcordesp,,,,,,,,,
36,2004,1,0,wingsp,sfcordesp,,,,,,,,,
37,2004,2,0,wingsp,sfcordesp,,,,,,,,,
38,2004,3,0,wingsp,sfcordesp,,,,,,,,,
39,2004,4,0,wingsp,sfcordesp,,,,,,,,,
40,2005,1,0,wingsp,sfcordesp,,,,,,,,,
41,2005,2,0,wingsp,sfcordesp,,,,,,,,,
42,2005,3,0,wingsp,sfcordesp,,,,,,,,,
43,2005,4,0,wingsp,sfcordesp,,,,,,,,,
44,2006,1,0,wingsp,sfcordesp,,,,,,,,,
45,2006,2,0,wingsp,sfcordesp,,,,,,,,,
46,2006,3,0,wingsp,sfcordesp,,,,,,,,,
47,2006,4,0,wingsp,sfcordesp,,,,,,,,,
48,2007,1,0,wingsp,sfcordesp,,,,,,,,,
49,2007,2,0,wingsp,sfcordesp,,,,,,,,,
50,2007,3,0,wingsp,sfcordesp,,,,,,,,,
51,2007,4,0,wingsp,sfcordesp,,,,,,,,,
52,2008,1,0,wingsp,sfcordesp,,,,,,,,,
53,2008,2,0,wingsp,sfcordesp,,,,,,,,,
54,2008,3,0,wingsp,sfcordesp,,,,,,,,,
55,2008,4,0,wingsp,sfcordesp,,,,,,,,,
56,2009,1,0,wingsp,sfcordesp,,,,,,,,,
57,2009,2,0,wingsp,sfcordesp,,,,,,,,,
58,2009,3,0,wingsp,sfcordesp,,,,,,,,,
59,2009,4,0,wingsp,sfcordesp,,,,,,,,,
60,2010,1,0,wingsp,sfcordesp,,,,,,,,,
61,2010,2,0,wingsp,sfcordesp,,,,,,,,,
62,2010,3,0,wingsp,sfcordesp,,,,,,,,,
63,2010,4,0,wingsp,sfcordesp,,,,,,,,,
64,2011,1,0,wingsp,sfcordesp,,,,,,,,,
65,2011,2,0,wingsp,sfcordesp,,,,,,,,,
66,2011,3,0,wingsp,sfcordesp,,,,,,,,,
67,2011,4,0,wingsp,sfcordesp,,,,,,,,,
68,2012,1,0,wingsp,sfcordesp,,,,,,,,,
69,2012,2,0,wingsp,sfcordesp,,,,,,,,,
70,2012,3,0,wingsp,sfcordesp,,,,,,,,,
71,2012,4,0,wingsp,sfcordesp,,,,,,,,,
72,2013,1,0,wingsp,sfcordesp,,,,,,,,,
73,2013,2,0,wingsp,sfcordesp,,,,,,,,,
74,2013,3,0,wingsp,sfcordesp,,,,,,,,,
75,2013,4,0,wingsp,sfcordesp,,,,,,,,,
76,2014,1,0,wingsp,sfcordesp,,,,,,,,,
77,2014,2,0,wingsp,sfcordesp,,,,,,,,,
78,2014,3,0,wingsp,sfcordesp,,,,,,,,,
79,2014,4,0,wingsp,sfcordesp,,,,,,,,,
80,2015,1,0,wingsp,sfcordesp,,,,,,,,,
81,2015,2,0,wingsp,sfcordesp,,,,,,,,,
82,2015,3,0,wingsp,sfcordesp,,,,,,,,,
83,2015,4,0,wingsp,sfcordesp,,,,,,,,,
84,2016,1,0,wingsp,sfcordesp,,,,,,,,,
85,2016,2,0,wingsp,sfcordesp,,,,,,,,,
86,2016,3,0,wingsp,sfcordesp,,,,,,,,,
87,2016,4,0,wingsp,sfcordesp,,,,,,,,,
88,2017,1,0,wingsp,sfcordesp,,,,,,,,,
89,2017,2,0,wingsp,sfcordesp,,,,,,,,,
90,2017,3,0,wingsp,sfcordesp,,,,,,,,,
91,2017,4,0,wingsp,sfcordesp,,,,,,,,,
92,2018,1,0,wingsp,sfcordesp,,,,,,,,,
93,2018,2,0,wingsp,sfcordesp,,,,,,,,,
94,2018,3,0,wingsp,sfcordesp,,,,,,,,,
95,2018,4,0,wingsp,sfcordesp,,,,,,,,,
96,2019,1,0,wingsp,sfcordesp,,,,,,,,,
97,2019,2,0,wingsp,sfcordesp,,,,,,,,,
98,2019,3,0,wingsp,sfcordesp,,,,,,,,,
99,2019,4,0,wingsp,sfcordesp,,,,,,,,,
100,2020,1,0,wingsp,sfcordesp,,,,,,,,,
101,2020,2,0,wingsp,sfcordesp,,,,,,,,,
0,1995,1,0,wingsp,sfelpaisp,,,,,,,,,
1,1995,2,0,wingsp,sfelpaisp,,,,,,,,,
2,1995,3,0,wingsp,sfelpaisp,,,,,,,,,
3,1995,4,0,wingsp,sfelpaisp,,,,,,,,,
4,1996,1,0,wingsp,sfelpaisp,,,,,,,,,
5,1996,2,0,wingsp,sfelpaisp,,,,,,,,,
6,1996,3,0,wingsp,sfelpaisp,,,,,,,,,
7,1996,4,0,wingsp,sfelpaisp,,,,,,,,,
8,1997,1,0,wingsp,sfelpaisp,,,,,,,,,
9,1997,2,0,wingsp,sfelpaisp,,,,,,,,,
10,1997,3,0,wingsp,sfelpaisp,,,,,,,,,
11,1997,4,0,wingsp,sfelpaisp,,,,,,,,,
12,1998,1,0,wingsp,sfelpaisp,,,,,,,,,
13,1998,2,0,wingsp,sfelpaisp,,,,,,,,,
14,1998,3,0,wingsp,sfelpaisp,,,,,,,,,
15,1998,4,0,wingsp,sfelpaisp,,,,,,,,,
16,1999,1,0,wingsp,sfelpaisp,,,,,,,,,
17,1999,2,0,wingsp,sfelpaisp,,,,,,,,,
18,1999,3,0,wingsp,sfelpaisp,,,,,,,,,
19,1999,4,0,wingsp,sfelpaisp,,,,,,,,,
20,2000,1,0,wingsp,sfelpaisp,,,,,,,,,
21,2000,2,0,wingsp,sfelpaisp,,,,,,,,,
22,2000,3,0,wingsp,sfelpaisp,,,,,,,,,
23,2000,4,0,wingsp,sfelpaisp,,,,,,,,,
24,2001,1,0,wingsp,sfelpaisp,,,,,,,,,
25,2001,2,0,wingsp,sfelpaisp,,,,,,,,,
26,2001,3,0,wingsp,sfelpaisp,,,,,,,,,
27,2001,4,0,wingsp,sfelpaisp,,,,,,,,,
28,2002,1,0,wingsp,sfelpaisp,,,,,,,,,
29,2002,2,0,wingsp,sfelpaisp,,,,,,,,,
30,2002,3,0,wingsp,sfelpaisp,,,,,,,,,
31,2002,4,0,wingsp,sfelpaisp,,,,,,,,,
32,2003,1,0,wingsp,sfelpaisp,,,,,,,,,
33,2003,2,0,wingsp,sfelpaisp,,,,,,,,,
34,2003,3,0,wingsp,sfelpaisp,,,,,,,,,
35,2003,4,0,wingsp,sfelpaisp,,,,,,,,,
36,2004,1,0,wingsp,sfelpaisp,,,,,,,,,
37,2004,2,0,wingsp,sfelpaisp,,,,,,,,,
38,2004,3,0,wingsp,sfelpaisp,,,,,,,,,
39,2004,4,0,wingsp,sfelpaisp,,,,,,,,,
40,2005,1,0,wingsp,sfelpaisp,,,,,,,,,
41,2005,2,0,wingsp,sfelpaisp,,,,,,,,,
42,2005,3,0,wingsp,sfelpaisp,,,,,,,,,
43,2005,4,0,wingsp,sfelpaisp,,,,,,,,,
44,2006,1,0,wingsp,sfelpaisp,,,,,,,,,
45,2006,2,0,wingsp,sfelpaisp,,,,,,,,,
46,2006,3,0,wingsp,sfelpaisp,,,,,,,,,
47,2006,4,0,wingsp,sfelpaisp,,,,,,,,,
48,2007,1,0,wingsp,sfelpaisp,,,,,,,,,
49,2007,2,0,wingsp,sfelpaisp,,,,,,,,,
50,2007,3,0,wingsp,sfelpaisp,,,,,,,,,
51,2007,4,0,wingsp,sfelpaisp,,,,,,,,,
52,2008,1,0,wingsp,sfelpaisp,,,,,,,,,
53,2008,2,0,wingsp,sfelpaisp,,,,,,,,,
54,2008,3,0,wingsp,sfelpaisp,,,,,,,,,
55,2008,4,0,wingsp,sfelpaisp,,,,,,,,,
56,2009,1,0,wingsp,sfelpaisp,,,,,,,,,
57,2009,2,0,wingsp,sfelpaisp,,,,,,,,,
58,2009,3,0,wingsp,sfelpaisp,,,,,,,,,
59,2009,4,0,wingsp,sfelpaisp,,,,,,,,,
60,2010,1,0,wingsp,sfelpaisp,,,,,,,,,
61,2010,2,0,wingsp,sfelpaisp,,,,,,,,,
62,2010,3,0,wingsp,sfelpaisp,,,,,,,,,
63,2010,4,0,wingsp,sfelpaisp,,,,,,,,,
64,2011,1,0,wingsp,sfelpaisp,,,,,,,,,
65,2011,2,0,wingsp,sfelpaisp,,,,,,,,,
66,2011,3,0,wingsp,sfelpaisp,,,,,,,,,
67,2011,4,0,wingsp,sfelpaisp,,,,,,,,,
68,2012,1,0,wingsp,sfelpaisp,,,,,,,,,
69,2012,2,0,wingsp,sfelpaisp,,,,,,,,,
70,2012,3,0,wingsp,sfelpaisp,,,,,,,,,
71,2012,4,0,wingsp,sfelpaisp,,,,,,,,,
72,2013,1,0,wingsp,sfelpaisp,,,,,,,,,
73,2013,2,0,wingsp,sfelpaisp,,,,,,,,,
74,2013,3,0,wingsp,sfelpaisp,,,,,,,,,
75,2013,4,0,wingsp,sfelpaisp,,,,,,,,,
76,2014,1,0,wingsp,sfelpaisp,,,,,,,,,
77,2014,2,0,wingsp,sfelpaisp,,,,,,,,,
78,2014,3,0,wingsp,sfelpaisp,,,,,,,,,
79,2014,4,0,wingsp,sfelpaisp,,,,,,,,,
80,2015,1,0,wingsp,sfelpaisp,,,,,,,,,
81,2015,2,0,wingsp,sfelpaisp,,,,,,,,,
82,2015,3,0,wingsp,sfelpaisp,,,,,,,,,
83,2015,4,0,wingsp,sfelpaisp,,,,,,,,,
84,2016,1,0,wingsp,sfelpaisp,,,,,,,,,
85,2016,2,0,wingsp,sfelpaisp,,,,,,,,,
86,2016,3,0,wingsp,sfelpaisp,,,,,,,,,
87,2016,4,0,wingsp,sfelpaisp,,,,,,,,,
88,2017,1,0,wingsp,sfelpaisp,,,,,,,,,
89,2017,2,0,wingsp,sfelpaisp,,,,,,,,,
90,2017,3,0,wingsp,sfelpaisp,,,,,,,,,
91,2017,4,0,wingsp,sfelpaisp,,,,,,,,,
92,2018,1,0,wingsp,sfelpaisp,,,,,,,,,
93,2018,2,0,wingsp,sfelpaisp,,,,,,,,,
94,2018,3,0,wingsp,sfelpaisp,,,,,,,,,
95,2018,4,0,wingsp,sfelpaisp,,,,,,,,,
96,2019,1,0,wingsp,sfelpaisp,,,,,,,,,
97,2019,2,0,wingsp,sfelpaisp,,,,,,,,,
98,2019,3,0,wingsp,sfelpaisp,,,,,,,,,
99,2019,4,0,wingsp,sfelpaisp,,,,,,,,,
100,2020,1,0,wingsp,sfelpaisp,,,,,,,,,
101,2020,2,0,wingsp,sfelpaisp,,,,,,,,,
0,1995,1,0,wingsp,sffigarop,,,,,,,,,
1,1995,2,0,wingsp,sffigarop,,,,,,,,,
2,1995,3,0,wingsp,sffigarop,,,,,,,,,
3,1995,4,0,wingsp,sffigarop,,,,,,,,,
4,1996,1,0,wingsp,sffigarop,,,,,,,,,
5,1996,2,0,wingsp,sffigarop,,,,,,,,,
6,1996,3,0,wingsp,sffigarop,,,,,,,,,
7,1996,4,0,wingsp,sffigarop,,,,,,,,,
8,1997,1,0,wingsp,sffigarop,,,,,,,,,
9,1997,2,0,wingsp,sffigarop,,,,,,,,,
10,1997,3,0,wingsp,sffigarop,,,,,,,,,
11,1997,4,0,wingsp,sffigarop,,,,,,,,,
12,1998,1,0,wingsp,sffigarop,,,,,,,,,
13,1998,2,0,wingsp,sffigarop,,,,,,,,,
14,1998,3,0,wingsp,sffigarop,,,,,,,,,
15,1998,4,0,wingsp,sffigarop,,,,,,,,,
16,1999,1,0,wingsp,sffigarop,,,,,,,,,
17,1999,2,0,wingsp,sffigarop,,,,,,,,,
18,1999,3,0,wingsp,sffigarop,,,,,,,,,
19,1999,4,0,wingsp,sffigarop,,,,,,,,,
20,2000,1,0,wingsp,sffigarop,,,,,,,,,
21,2000,2,0,wingsp,sffigarop,,,,,,,,,
22,2000,3,0,wingsp,sffigarop,,,,,,,,,
23,2000,4,0,wingsp,sffigarop,,,,,,,,,
24,2001,1,0,wingsp,sffigarop,,,,,,,,,
25,2001,2,0,wingsp,sffigarop,,,,,,,,,
26,2001,3,0,wingsp,sffigarop,,,,,,,,,
27,2001,4,0,wingsp,sffigarop,,,,,,,,,
28,2002,1,0,wingsp,sffigarop,,,,,,,,,
29,2002,2,0,wingsp,sffigarop,,,,,,,,,
30,2002,3,0,wingsp,sffigarop,,,,,,,,,
31,2002,4,0,wingsp,sffigarop,,,,,,,,,
32,2003,1,0,wingsp,sffigarop,,,,,,,,,
33,2003,2,0,wingsp,sffigarop,,,,,,,,,
34,2003,3,0,wingsp,sffigarop,,,,,,,,,
35,2003,4,0,wingsp,sffigarop,,,,,,,,,
36,2004,1,0,wingsp,sffigarop,,,,,,,,,
37,2004,2,0,wingsp,sffigarop,,,,,,,,,
38,2004,3,0,wingsp,sffigarop,,,,,,,,,
39,2004,4,0,wingsp,sffigarop,,,,,,,,,
40,2005,1,0,wingsp,sffigarop,,,,,,,,,
41,2005,2,0,wingsp,sffigarop,,,,,,,,,
42,2005,3,0,wingsp,sffigarop,,,,,,,,,
43,2005,4,0,wingsp,sffigarop,,,,,,,,,
44,2006,1,0,wingsp,sffigarop,,,,,,,,,
45,2006,2,0,wingsp,sffigarop,,,,,,,,,
46,2006,3,0,wingsp,sffigarop,,,,,,,,,
47,2006,4,0,wingsp,sffigarop,,,,,,,,,
48,2007,1,0,wingsp,sffigarop,,,,,,,,,
49,2007,2,0,wingsp,sffigarop,,,,,,,,,
50,2007,3,0,wingsp,sffigarop,,,,,,,,,
51,2007,4,0,wingsp,sffigarop,,,,,,,,,
52,2008,1,0,wingsp,sffigarop,,,,,,,,,
53,2008,2,0,wingsp,sffigarop,,,,,,,,,
54,2008,3,0,wingsp,sffigarop,,,,,,,,,
55,2008,4,0,wingsp,sffigarop,,,,,,,,,
56,2009,1,0,wingsp,sffigarop,,,,,,,,,
57,2009,2,0,wingsp,sffigarop,,,,,,,,,
58,2009,3,0,wingsp,sffigarop,,,,,,,,,
59,2009,4,0,wingsp,sffigarop,,,,,,,,,
60,2010,1,0,wingsp,sffigarop,,,,,,,,,
61,2010,2,0,wingsp,sffigarop,,,,,,,,,
62,2010,3,0,wingsp,sffigarop,,,,,,,,,
63,2010,4,0,wingsp,sffigarop,,,,,,,,,
64,2011,1,0,wingsp,sffigarop,,,,,,,,,
65,2011,2,0,wingsp,sffigarop,,,,,,,,,
66,2011,3,0,wingsp,sffigarop,,,,,,,,,
67,2011,4,0,wingsp,sffigarop,,,,,,,,,
68,2012,1,0,wingsp,sffigarop,,,,,,,,,
69,2012,2,0,wingsp,sffigarop,,,,,,,,,
70,2012,3,0,wingsp,sffigarop,,,,,,,,,
71,2012,4,0,wingsp,sffigarop,,,,,,,,,
72,2013,1,0,wingsp,sffigarop,,,,,,,,,
73,2013,2,0,wingsp,sffigarop,,,,,,,,,
74,2013,3,0,wingsp,sffigarop,,,,,,,,,
75,2013,4,0,wingsp,sffigarop,,,,,,,,,
76,2014,1,0,wingsp,sffigarop,,,,,,,,,
77,2014,2,0,wingsp,sffigarop,,,,,,,,,
78,2014,3,0,wingsp,sffigarop,,,,,,,,,
79,2014,4,0,wingsp,sffigarop,,,,,,,,,
80,2015,1,0,wingsp,sffigarop,,,,,,,,,
81,2015,2,0,wingsp,sffigarop,,,,,,,,,
82,2015,3,0,wingsp,sffigarop,,,,,,,,,
83,2015,4,0,wingsp,sffigarop,,,,,,,,,
84,2016,1,0,wingsp,sffigarop,,,,,,,,,
85,2016,2,0,wingsp,sffigarop,,,,,,,,,
86,2016,3,0,wingsp,sffigarop,,,,,,,,,
87,2016,4,0,wingsp,sffigarop,,,,,,,,,
88,2017,1,0,wingsp,sffigarop,,,,,,,,,
89,2017,2,0,wingsp,sffigarop,,,,,,,,,
90,2017,3,0,wingsp,sffigarop,,,,,,,,,
91,2017,4,0,wingsp,sffigarop,,,,,,,,,
92,2018,1,0,wingsp,sffigarop,,,,,,,,,
93,2018,2,0,wingsp,sffigarop,,,,,,,,,
94,2018,3,0,wingsp,sffigarop,,,,,,,,,
95,2018,4,0,wingsp,sffigarop,,,,,,,,,
96,2019,1,0,wingsp,sffigarop,,,,,,,,,
97,2019,2,0,wingsp,sffigarop,,,,,,,,,
98,2019,3,0,wingsp,sffigarop,,,,,,,,,
99,2019,4,0,wingsp,sffigarop,,,,,,,,,
100,2020,1,0,wingsp,sffigarop,,,,,,,,,
101,2020,2,0,wingsp,sffigarop,,,,,,,,,
0,1995,1,0,wingsp,sfmaip,,,,,,,,,
1,1995,2,0,wingsp,sfmaip,,,,,,,,,
2,1995,3,0,wingsp,sfmaip,,,,,,,,,
3,1995,4,0,wingsp,sfmaip,,,,,,,,,
4,1996,1,0,wingsp,sfmaip,,,,,,,,,
5,1996,2,0,wingsp,sfmaip,,,,,,,,,
6,1996,3,0,wingsp,sfmaip,,,,,,,,,
7,1996,4,0,wingsp,sfmaip,,,,,,,,,
8,1997,1,0,wingsp,sfmaip,,,,,,,,,
9,1997,2,0,wingsp,sfmaip,,,,,,,,,
10,1997,3,0,wingsp,sfmaip,,,,,,,,,
11,1997,4,0,wingsp,sfmaip,,,,,,,,,
12,1998,1,0,wingsp,sfmaip,,,,,,,,,
13,1998,2,0,wingsp,sfmaip,,,,,,,,,
14,1998,3,0,wingsp,sfmaip,,,,,,,,,
15,1998,4,0,wingsp,sfmaip,,,,,,,,,
16,1999,1,0,wingsp,sfmaip,,,,,,,,,
17,1999,2,0,wingsp,sfmaip,,,,,,,,,
18,1999,3,0,wingsp,sfmaip,,,,,,,,,
19,1999,4,0,wingsp,sfmaip,,,,,,,,,
20,2000,1,0,wingsp,sfmaip,,,,,,,,,
21,2000,2,0,wingsp,sfmaip,,,,,,,,,
22,2000,3,0,wingsp,sfmaip,,,,,,,,,
23,2000,4,0,wingsp,sfmaip,,,,,,,,,
24,2001,1,0,wingsp,sfmaip,,,,,,,,,
25,2001,2,0,wingsp,sfmaip,,,,,,,,,
26,2001,3,0,wingsp,sfmaip,,,,,,,,,
27,2001,4,0,wingsp,sfmaip,,,,,,,,,
28,2002,1,0,wingsp,sfmaip,,,,,,,,,
29,2002,2,0,wingsp,sfmaip,,,,,,,,,
30,2002,3,0,wingsp,sfmaip,,,,,,,,,
31,2002,4,0,wingsp,sfmaip,,,,,,,,,
32,2003,1,0,wingsp,sfmaip,,,,,,,,,
33,2003,2,0,wingsp,sfmaip,,,,,,,,,
34,2003,3,0,wingsp,sfmaip,,,,,,,,,
35,2003,4,0,wingsp,sfmaip,,,,,,,,,
36,2004,1,0,wingsp,sfmaip,,,,,,,,,
37,2004,2,0,wingsp,sfmaip,,,,,,,,,
38,2004,3,0,wingsp,sfmaip,,,,,,,,,
39,2004,4,0,wingsp,sfmaip,,,,,,,,,
40,2005,1,0,wingsp,sfmaip,,,,,,,,,
41,2005,2,0,wingsp,sfmaip,,,,,,,,,
42,2005,3,0,wingsp,sfmaip,,,,,,,,,
43,2005,4,0,wingsp,sfmaip,,,,,,,,,
44,2006,1,0,wingsp,sfmaip,,,,,,,,,
45,2006,2,0,wingsp,sfmaip,,,,,,,,,
46,2006,3,0,wingsp,sfmaip,,,,,,,,,
47,2006,4,0,wingsp,sfmaip,,,,,,,,,
48,2007,1,0,wingsp,sfmaip,,,,,,,,,
49,2007,2,0,wingsp,sfmaip,,,,,,,,,
50,2007,3,0,wingsp,sfmaip,,,,,,,,,
51,2007,4,0,wingsp,sfmaip,,,,,,,,,
52,2008,1,0,wingsp,sfmaip,,,,,,,,,
53,2008,2,0,wingsp,sfmaip,,,,,,,,,
54,2008,3,0,wingsp,sfmaip,,,,,,,,,
55,2008,4,0,wingsp,sfmaip,,,,,,,,,
56,2009,1,0,wingsp,sfmaip,,,,,,,,,
57,2009,2,0,wingsp,sfmaip,,,,,,,,,
58,2009,3,0,wingsp,sfmaip,,,,,,,,,
59,2009,4,0,wingsp,sfmaip,,,,,,,,,
60,2010,1,0,wingsp,sfmaip,,,,,,,,,
61,2010,2,0,wingsp,sfmaip,,,,,,,,,
62,2010,3,0,wingsp,sfmaip,,,,,,,,,
63,2010,4,0,wingsp,sfmaip,,,,,,,,,
64,2011,1,0,wingsp,sfmaip,,,,,,,,,
65,2011,2,0,wingsp,sfmaip,,,,,,,,,
66,2011,3,0,wingsp,sfmaip,,,,,,,,,
67,2011,4,0,wingsp,sfmaip,,,,,,,,,
68,2012,1,0,wingsp,sfmaip,,,,,,,,,
69,2012,2,0,wingsp,sfmaip,,,,,,,,,
70,2012,3,0,wingsp,sfmaip,,,,,,,,,
71,2012,4,0,wingsp,sfmaip,,,,,,,,,
72,2013,1,0,wingsp,sfmaip,,,,,,,,,
73,2013,2,0,wingsp,sfmaip,,,,,,,,,
74,2013,3,0,wingsp,sfmaip,,,,,,,,,
75,2013,4,0,wingsp,sfmaip,,,,,,,,,
76,2014,1,0,wingsp,sfmaip,,,,,,,,,
77,2014,2,0,wingsp,sfmaip,,,,,,,,,
78,2014,3,0,wingsp,sfmaip,,,,,,,,,
79,2014,4,0,wingsp,sfmaip,,,,,,,,,
80,2015,1,0,wingsp,sfmaip,,,,,,,,,
81,2015,2,0,wingsp,sfmaip,,,,,,,,,
82,2015,3,0,wingsp,sfmaip,,,,,,,,,
83,2015,4,0,wingsp,sfmaip,,,,,,,,,
84,2016,1,0,wingsp,sfmaip,,,,,,,,,
85,2016,2,0,wingsp,sfmaip,,,,,,,,,
86,2016,3,0,wingsp,sfmaip,,,,,,,,,
87,2016,4,0,wingsp,sfmaip,,,,,,,,,
88,2017,1,0,wingsp,sfmaip,,,,,,,,,
89,2017,2,0,wingsp,sfmaip,,,,,,,,,
90,2017,3,0,wingsp,sfmaip,,,,,,,,,
91,2017,4,0,wingsp,sfmaip,,,,,,,,,
92,2018,1,0,wingsp,sfmaip,,,,,,,,,
93,2018,2,0,wingsp,sfmaip,,,,,,,,,
94,2018,3,0,wingsp,sfmaip,,,,,,,,,
95,2018,4,0,wingsp,sfmaip,,,,,,,,,
96,2019,1,0,wingsp,sfmaip,,,,,,,,,
97,2019,2,0,wingsp,sfmaip,,,,,,,,,
98,2019,3,0,wingsp,sfmaip,,,,,,,,,
99,2019,4,0,wingsp,sfmaip,,,,,,,,,
100,2020,1,0,wingsp,sfmaip,,,,,,,,,
