,year,quarter,count,company_code,pub_code
95,2018,4,0,fcaacq,sfsddzp
96,2019,1,0,fcaacq,sfsddzp
97,2019,2,0,fcaacq,sfsddzp
98,2019,3,0,fcaacq,sfsddzp
99,2019,4,0,fcaacq,sfsddzp
100,2020,1,0,fcaacq,sfsddzp
101,2020,2,0,fcaacq,sfsddzp
0,1995,1,0,fcaacq,sfcordesp
1,1995,2,0,fcaacq,sfcordesp
2,1995,3,0,fcaacq,sfcordesp
3,1995,4,0,fcaacq,sfcordesp
4,1996,1,0,fcaacq,sfcordesp
5,1996,2,0,fcaacq,sfcordesp
6,1996,3,0,fcaacq,sfcordesp
7,1996,4,0,fcaacq,sfcordesp
8,1997,1,0,fcaacq,sfcordesp
9,1997,2,0,fcaacq,sfcordesp
10,1997,3,0,fcaacq,sfcordesp
11,1997,4,0,fcaacq,sfcordesp
12,1998,1,0,fcaacq,sfcordesp
13,1998,2,0,fcaacq,sfcordesp
14,1998,3,0,fcaacq,sfcordesp
15,1998,4,0,fcaacq,sfcordesp
16,1999,1,0,fcaacq,sfcordesp
17,1999,2,0,fcaacq,sfcordesp
18,1999,3,0,fcaacq,sfcordesp
19,1999,4,0,fcaacq,sfcordesp
20,2000,1,0,fcaacq,sfcordesp
21,2000,2,0,fcaacq,sfcordesp
22,2000,3,0,fcaacq,sfcordesp
23,2000,4,0,fcaacq,sfcordesp
24,2001,1,0,fcaacq,sfcordesp
25,2001,2,0,fcaacq,sfcordesp
26,2001,3,0,fcaacq,sfcordesp
27,2001,4,0,fcaacq,sfcordesp
28,2002,1,0,fcaacq,sfcordesp
29,2002,2,0,fcaacq,sfcordesp
30,2002,3,0,fcaacq,sfcordesp
31,2002,4,0,fcaacq,sfcordesp
32,2003,1,0,fcaacq,sfcordesp
33,2003,2,0,fcaacq,sfcordesp
34,2003,3,0,fcaacq,sfcordesp
35,2003,4,0,fcaacq,sfcordesp
36,2004,1,0,fcaacq,sfcordesp
37,2004,2,0,fcaacq,sfcordesp
38,2004,3,0,fcaacq,sfcordesp
39,2004,4,0,fcaacq,sfcordesp
40,2005,1,0,fcaacq,sfcordesp
41,2005,2,0,fcaacq,sfcordesp
42,2005,3,0,fcaacq,sfcordesp
43,2005,4,0,fcaacq,sfcordesp
44,2006,1,0,fcaacq,sfcordesp
45,2006,2,0,fcaacq,sfcordesp
46,2006,3,0,fcaacq,sfcordesp
47,2006,4,0,fcaacq,sfcordesp
48,2007,1,0,fcaacq,sfcordesp
49,2007,2,0,fcaacq,sfcordesp
50,2007,3,0,fcaacq,sfcordesp
